ACSSF,2005e1,nc,000,0132,0000039,37932,457,60,59,61,156,121,0,4220,1930,957,478,167,688,0,24694,13495,2862,1497,1077,4618,1145,8561,5200,760,540,485,1576,0,37932,599,3566,6195,3906,2188,1300,2252,2980,3582,2423,6555,1659,727,37932,22170,2222,7600,6046,3457,1735,987,123,15762,4444,4242,3160,1958,946,940,72,102000,107900,87900,37932,22170,698,2387,3120,4122,6171,3148,1322,1202,15762,2787,4609,2362,2447,2112,924,428,93,41745,52919,26519,37932,22170,9618,6836,2226,3429,61,15762,5254,1994,1841,5589,1084,37932,22170,2312,0,29,2283,3832,208,560,3064,4122,1456,1680,986,6171,3250,2283,638,5672,4830,789,53,61,15762,4931,1644,1423,1864,3743,3293,450,0,2447,2447,0,0,2112,2112,0,0,1445,1445,0,0,1084,37932,22170,13365,6172,1839,794,15762,10297,3810,1184,471,643,674,580,52251,599,4211,6462,5349,4502,3488,3628,4566,4216,2747,7251,1704,727,2801,603,52251,37932,7243,1644,1452,4147,7575,3501,1010,3064,6569,3903,1680,986,8283,5362,2283,638,7117,6275,789,53,1145,14319,5675,134,998,4543,2526,907,876,743,1385,900,410,75,1476,1225,161,90,336,336,0,0,120,2801,37932,457,180,277,0,4220,3365,855,0,24694,17854,5695,1145,8561,6500,2061,0
ACSSF,2005e1,nc,000,0132,0000040,29493,506,68,369,0,0,69,0,3623,1595,763,239,0,1026,0,18888,10199,1709,1767,959,4049,205,6476,3240,203,280,395,2358,0,29493,321,2849,4183,3810,3706,3155,3221,888,2024,1102,3219,680,335,29493,15147,5785,5532,2674,403,453,300,0,14346,6829,4953,1832,706,0,26,0,57400,59400,53500,29493,15147,1279,2601,2295,3194,3454,1245,939,140,14346,2408,5088,1664,2474,1519,739,270,184,33114,39571,22457,29493,15147,9604,1771,1577,2195,0,14346,7509,1935,1251,3446,205,29493,15147,3384,0,78,3306,2791,373,1359,1059,3194,1684,683,827,3454,2127,1181,146,2324,1937,253,134,0,14346,6278,1609,1285,3384,2677,2244,433,0,2474,2416,58,0,1519,1519,0,0,1193,1193,0,0,205,29493,15147,10278,2519,1468,882,14346,10617,2316,553,860,487,530,435,44887,697,4024,6080,5014,7036,5823,4682,1463,2272,1700,3486,680,335,1595,483,44887,29493,9662,1609,1363,6690,5468,2617,1792,1059,5668,4100,741,827,4973,3646,1181,146,3517,3130,253,134,205,15394,7639,471,1544,5624,2377,491,1432,454,1911,1641,270,0,803,649,154,0,92,92,0,0,977,1595,29493,506,437,69,0,3623,2597,1026,0,18888,13675,5008,205,6476,3723,2753,0
ACSSF,2005e1,nc,000,0132,0000041,25204,414,273,0,0,0,141,0,2227,761,390,473,106,497,0,15328,7779,2621,1441,1365,2122,0,7235,4071,1002,444,258,1460,0,25204,47,2749,3498,2334,1725,1781,1588,2117,1347,1872,4623,1179,344,25204,16043,1577,5784,4387,2220,1701,374,0,9161,2200,3607,1708,928,537,181,0,96800,105900,85300,25204,16043,626,2335,2060,3106,4518,2049,947,402,9161,1366,2839,1280,1295,1170,740,326,145,41501,49536,26742,25204,16043,5891,5598,2098,2456,0,9161,2824,1831,961,3545,0,25204,16043,2061,47,94,1920,2960,645,696,1619,3106,862,1339,905,4518,1914,2053,551,3398,2693,705,0,0,9161,3430,1121,1418,891,2055,1926,66,63,1295,1295,0,0,1170,1170,0,0,1211,1211,0,0,0,25204,16043,7566,6261,1668,548,9161,4960,2384,1237,580,755,794,688,36432,61,2878,4011,3325,3502,4442,3542,3222,1682,1933,5176,1179,344,1135,587,36432,25204,5491,1168,1512,2811,5015,2571,762,1682,4401,2157,1339,905,5688,3084,2053,551,4609,3904,705,0,0,11228,2656,67,431,2158,4089,587,2214,1288,1687,626,893,168,969,573,396,0,652,652,0,0,40,1135,25204,414,273,141,0,2227,1624,603,0,15328,11841,3487,0,7235,5517,1718,0
ACSSF,2005e1,nc,000,0132,0000042,38687,330,261,0,69,0,0,0,4335,1417,1037,359,1196,326,0,23389,12274,3962,2090,1620,3304,139,10633,6605,1128,864,488,1548,0,38687,593,2624,4808,4801,2134,2403,2258,2199,2995,2107,8053,2684,1028,38687,24355,2625,6611,6259,4523,2582,1186,569,14332,3000,4370,2812,1912,1289,746,203,112400,118800,98400,38687,24355,634,3172,2423,4231,6912,3604,2337,1042,14332,1012,4537,2016,2600,2419,770,610,368,45981,54716,31935,38687,24355,9950,6729,3586,4009,81,14332,5453,2108,1303,5410,58,38687,24355,2283,0,74,2209,3865,227,1061,2577,4231,695,1843,1693,6912,3498,2664,750,6983,4929,1861,193,81,14332,4154,1622,1472,1060,3353,2936,417,0,2600,2483,117,0,2419,2419,0,0,1748,1748,0,0,58,38687,24355,9616,10388,3928,423,14332,6769,4639,2262,662,858,890,772,52380,992,3235,5016,5718,3945,5559,4822,3099,3765,2732,8815,2684,1079,919,626,52380,38687,6437,1622,1546,3269,7218,3163,1478,2577,6831,3178,1960,1693,9331,5917,2664,750,8731,6677,1861,193,139,13693,5169,263,431,4475,3598,340,2328,930,2187,1169,780,238,1230,1230,0,0,478,478,0,0,112,919,38687,330,330,0,0,4335,2813,1522,0,23389,18326,4924,139,10633,8597,2036,0
ACSSF,2005e1,nc,000,0132,0000043,20972,316,245,0,0,29,42,0,2129,1275,375,174,57,248,0,13139,7268,1370,1036,770,2645,50,5388,3141,592,83,511,1014,47,20972,183,2769,2910,2877,1566,1716,1024,1296,1296,1570,2542,678,545,20972,11880,1804,4431,3142,1435,783,211,74,9092,1842,3142,1910,1380,630,97,91,96500,98000,92500,20972,11880,575,1912,1622,2457,3078,1336,627,273,9092,1169,2996,1124,1608,805,659,589,142,40556,43974,26754,20972,11880,5090,2970,1192,2531,97,9092,2668,1734,1253,3437,0,20972,11880,1827,0,0,1827,2185,297,402,1486,2457,1265,778,414,3078,1707,951,420,2236,1896,286,54,97,9092,3308,1090,1103,1115,1981,1871,110,0,1608,1608,0,0,805,805,0,0,1390,1390,0,0,0,20972,11880,7748,3008,1124,0,9092,5335,2692,914,151,690,689,690,28179,383,2968,3334,4119,2547,3171,2016,1581,1413,1570,2637,678,545,1217,503,28179,20972,5135,1090,1103,2942,4166,2168,512,1486,4065,2873,778,414,3883,2512,951,420,3626,3286,286,54,97,7207,2841,99,946,1796,1333,412,855,66,685,439,246,0,955,899,56,0,176,176,0,0,0,1217,20972,316,245,71,0,2129,1824,305,0,13139,9674,3415,50,5388,3816,1525,47
ACSSF,2005e1,nc,000,0132,0000044,43705,1246,560,0,224,357,105,0,7278,2697,1172,1111,910,1388,0,28442,13017,4389,2673,2163,6200,0,6739,3335,614,416,331,1843,200,43705,0,1286,2860,2596,1578,1129,1906,1778,2474,3666,13317,6475,4640,43705,35086,460,3679,9879,8177,6207,5440,1244,8619,675,1730,1974,1749,1075,990,426,163000,165700,148600,43705,35086,1057,1976,2951,5904,8163,7307,5154,2574,8619,1175,1613,1285,1928,1187,531,635,265,58652,64427,37423,43705,35086,9562,10089,6090,9345,0,8619,1871,842,1992,3714,200,43705,35086,2156,0,0,2156,3828,120,216,3492,5904,417,2112,3375,8163,2715,3181,2267,15035,9845,4378,812,0,8619,2182,547,476,1159,1691,1490,165,36,1928,1857,71,0,1187,1187,0,0,1431,1431,0,0,200,43705,35086,10157,14017,10332,580,8619,3290,2943,2119,267,1073,1106,938,56729,0,1358,2925,2873,2593,2399,3603,3844,4288,4537,15192,6650,4640,1827,979,56729,43705,4338,547,476,3315,5519,1610,381,3528,7832,2274,2183,3375,9350,3902,3181,2267,16466,11276,4378,812,200,13024,2489,0,117,2372,4457,103,1605,2749,1815,409,1023,383,1763,1169,594,0,512,512,0,0,161,1827,43705,1246,784,462,0,7278,4980,2298,0,28442,20079,8363,0,6739,4365,2174,200
ACSSF,2005e1,nc,000,0132,0000045,190669,3321,733,381,322,109,1631,145,30121,12184,6308,3883,2114,5388,244,130505,65883,21017,15050,7849,20192,514,26722,15522,2837,2285,1356,4595,127,190669,146,1793,5634,10354,10247,6083,5165,7409,6856,13194,60901,32917,29970,190669,157079,3109,9517,36035,32073,39728,27805,8812,33590,3176,4124,7290,6451,6083,4857,1609,190000,195900,165000,190669,157079,2909,6301,10365,19188,30284,27991,36756,23285,33590,2155,7118,3497,4722,6299,3182,3666,2951,76559,82153,48432,190669,157079,48676,50274,25773,31812,544,33590,8341,7219,3958,13586,486,190669,157079,5389,0,0,5389,13642,369,1448,11825,19188,2548,6418,10222,30284,7615,15926,6743,88032,58704,24659,4669,544,33590,5880,619,1311,3950,6404,3852,2162,390,4722,4517,159,46,6299,6299,0,0,9799,9799,0,0,486,190669,157079,16249,55445,83959,1426,33590,6809,10572,15232,977,1546,1577,1398,288423,820,2818,6790,11424,15399,15019,26783,24445,19443,20840,74172,33701,31505,5264,989,288423,190669,11269,619,1311,9339,20046,4221,3610,12215,23910,7065,6577,10268,36583,13914,15926,6743,97831,68503,24659,4669,1030,97754,24352,632,1030,22690,25919,603,9590,15726,14418,4433,8308,1677,14620,11080,3169,371,10922,10211,561,150,2259,5264,190669,3321,1436,1740,145,30121,22375,7502,244,130505,101950,28041,514,26722,20644,5951,127
ACSSF,2005e1,nc,000,0132,0000046,28515,789,277,139,0,21,352,0,3173,797,726,265,587,778,20,17995,9348,2836,1866,1341,2530,74,6558,3601,1057,467,520,872,41,28515,91,941,3345,3023,1971,1844,2058,2196,1854,2255,6145,2023,769,28515,18725,1592,7360,4633,3104,1428,561,47,9790,3175,3320,1792,1004,231,186,82,94900,103400,77700,28515,18725,509,2123,1860,3558,5290,2669,2134,582,9790,755,3258,1785,1533,1567,354,304,234,46395,54757,30192,28515,18725,9988,4595,1789,2321,32,9790,3894,1902,1059,2832,103,28515,18725,1479,0,46,1433,2981,150,636,2195,3558,840,1746,972,5290,2188,2136,966,5385,4277,1023,85,32,9790,3183,565,1396,1222,2512,2029,355,128,1533,1515,18,0,1567,1567,0,0,892,892,0,0,103,28515,18725,9628,6367,2509,221,9790,5504,2605,759,922,721,774,583,44227,526,1429,4454,4749,3643,3729,4558,3214,2513,3298,6638,2023,842,2611,646,44227,28515,4662,565,1442,2655,5493,2179,991,2323,5091,2355,1764,972,6857,3755,2136,966,6277,5169,1023,85,135,15712,6526,769,478,5279,2424,305,1478,641,2069,1128,941,0,1365,1241,124,0,507,507,0,0,210,2611,28515,789,416,373,0,3173,1788,1365,20,17995,14050,3871,74,6558,5125,1392,41
ACSSF,2005e1,nc,000,0132,0000047,20300,233,126,0,0,57,50,0,3406,1914,959,385,0,148,0,11182,5519,1811,1181,945,1606,120,5479,3367,521,404,161,985,41,20300,467,3476,3441,1665,1172,1356,1605,955,1435,771,2864,761,332,20300,10967,1971,3537,2508,1612,1189,150,0,9333,3041,3072,1390,1074,458,227,71,88100,99600,73200,20300,10967,503,1025,1622,2342,3472,1404,559,40,9333,1201,3640,1137,1561,1271,293,169,61,39571,49889,22774,20300,10967,5484,2081,1217,2185,0,9333,3670,1403,1272,2827,161,20300,10967,990,0,0,990,2160,275,1109,776,2342,250,1499,593,3472,1797,1097,578,2003,1680,323,0,0,9333,3873,1711,1147,1015,1944,1858,86,0,1561,1561,0,0,1271,1271,0,0,523,523,0,0,161,20300,10967,6531,3321,656,459,9333,6219,1805,514,795,540,573,493,26290,467,3738,3693,1877,3300,2611,2384,1032,1505,1017,2864,761,332,709,492,26290,20300,4863,1711,1147,2005,4104,2133,1195,776,3903,1811,1499,593,4743,3068,1097,578,2526,2203,323,0,161,5990,2453,92,203,2158,1097,385,494,218,552,426,77,49,225,225,0,0,735,735,0,0,219,709,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
ACSSF,2005e1,nc,000,0132,0000048,16659,252,132,48,51,0,21,0,2088,717,395,189,179,608,0,10351,5106,1007,1296,742,2114,86,3968,1983,703,477,297,508,0,16659,0,254,1485,1525,1408,1666,819,1322,938,944,4049,1082,1167,16659,11200,1143,3550,3124,1538,1293,312,240,5459,1371,1833,886,758,423,94,94,104500,112700,88900,16659,11200,278,1154,1361,1978,2338,1977,1515,599,5459,401,1742,924,1042,526,473,269,82,45758,56899,31569,16659,11200,5509,2951,959,1695,86,5459,2118,912,360,2069,0,16659,11200,814,0,51,763,1893,0,512,1381,1978,644,586,748,2338,677,1041,620,4091,3066,936,89,86,5459,1464,336,312,816,1603,879,672,52,1042,986,56,0,526,526,0,0,824,824,0,0,0,16659,11200,3898,4019,3143,140,5459,2193,1512,1398,356,960,986,873,29058,154,359,2115,2689,2900,4113,2651,2965,1103,1385,4984,1131,1167,1342,658,29058,16659,2278,336,363,1579,3496,879,1184,1433,3020,1630,642,748,2864,1203,1041,620,4915,3890,936,89,86,12399,4910,64,349,4497,3019,591,1355,1073,1514,745,597,172,1159,836,323,0,402,402,0,0,53,1342,16659,252,231,21,0,2088,1301,787,0,10351,7409,2856,86,3968,3163,805,0
ACSSF,2005e1,nc,000,0132,0000049,19294,58,0,58,0,0,0,0,1762,605,44,151,148,814,0,10035,4180,1375,739,1313,2316,112,7439,3732,1074,754,590,1289,0,19294,73,340,1316,2278,1600,1685,833,828,1563,1213,3975,1773,1817,19294,12369,203,1679,3128,2859,1608,2175,717,6925,360,1834,1434,1173,1390,494,240,161400,168100,144400,19294,12369,481,1607,1444,1972,2136,2199,1875,655,6925,625,1816,1219,1196,1014,315,497,243,45860,54092,31858,19294,12369,3202,2191,2118,4812,46,6925,819,924,892,4224,66,19294,12369,1321,0,62,1259,2165,101,343,1721,1972,160,483,1329,2136,672,1011,453,4729,3080,894,755,46,6925,1674,222,681,771,1920,1096,642,182,1196,1196,0,0,1014,935,79,0,1055,1055,0,0,66,19294,12369,1348,4849,5998,174,6925,1188,2338,3195,204,1460,1477,1416,35710,454,940,2024,2644,2849,3804,3649,2035,3050,3107,6316,1861,2053,924,746,35710,19294,2995,222,743,2030,4085,1197,985,1903,3168,1356,483,1329,3150,1607,1090,453,5784,4135,894,755,112,16416,4562,452,477,3633,4283,329,1451,2503,2217,875,1274,68,2825,1995,773,57,1392,1264,0,128,213,924,19294,58,58,0,0,1762,800,962,0,10035,6294,3629,112,7439,5560,1879,0
ACSSF,2005e1,nc,000,0132,0000050,28274,376,187,119,70,0,0,0,3598,1354,354,587,113,1190,0,21118,10773,3490,2726,1092,2856,181,3182,2048,412,350,0,372,0,28274,0,75,721,1254,1401,1205,589,773,849,1111,7623,5975,6698,28274,23495,164,424,3035,4493,7418,5903,2058,4779,198,283,590,1076,1298,1032,302,238800,241900,218400,28274,23495,333,904,1081,2754,2600,4839,6200,4784,4779,461,768,45,544,489,965,782,725,92530,95647,76750,28274,23495,6479,8281,3492,5173,70,4779,1310,1140,517,1701,111,28274,23495,666,0,0,666,1582,0,404,1178,2754,379,576,1799,2600,675,1182,743,15823,9668,5311,844,70,4779,727,0,334,393,436,135,301,0,544,544,0,0,489,489,0,0,2472,2472,0,0,111,28274,23495,407,4826,18097,165,4779,303,1352,3124,0,2096,2141,1887,39545,0,75,721,1254,1791,1763,3654,3390,2296,1632,9559,6039,7036,335,1149,39545,28274,1393,0,334,1059,2018,135,705,1178,3298,923,576,1799,3089,1164,1182,743,18295,12140,5311,844,181,11271,1473,0,0,1473,3025,0,1155,1870,2212,473,1547,192,1866,1074,683,109,2290,2076,64,150,70,335,28274,376,376,0,0,3598,2295,1303,0,21118,16989,3948,181,3182,2810,372,0
ACSSF,2005e1,nc,000,0132,0000051,150185,1965,823,77,108,32,925,0,22418,10716,3626,2285,1692,3910,189,101426,48602,12154,11875,6601,21687,507,24376,11633,2477,2202,1744,6226,94,150185,167,1535,5339,8758,6371,5367,6082,6524,7341,10572,51959,18502,21668,150185,121562,981,14665,37588,25251,18079,14325,10673,28623,1304,6485,6340,3980,4471,2447,3596,159900,161100,151800,150185,121562,3254,9586,10209,17234,24929,17468,21321,17561,28623,1744,6097,3659,3424,5068,2333,3164,3134,65630,70508,47514,150185,121562,40645,33254,18561,28526,576,28623,7248,5255,3122,12784,214,150185,121562,7893,55,96,7742,14580,59,2129,12392,17234,2017,6059,9158,24929,7872,11920,5137,56350,41190,10646,4514,576,28623,5902,1041,1961,2900,5384,3164,1695,525,3424,3211,60,153,5068,4534,238,296,8631,8631,0,0,214,150185,121562,6983,36765,76409,1405,28623,2935,9137,15809,742,1754,1765,1674,249403,699,3233,6567,10446,13736,18481,23567,22823,20912,18998,65391,19674,22584,2292,916,249403,150185,13795,1096,2057,10642,19964,3223,3824,12917,20658,5228,6119,9311,29997,12406,12158,5433,64981,49821,10646,4514,790,99218,29081,779,2158,26144,26456,991,8239,17226,17108,4310,10280,2518,14270,10865,3110,295,8460,8147,249,64,1551,2292,150185,1965,1008,957,0,22418,16627,5602,189,101426,72631,28288,507,24376,16312,7970,94
ACSSF,2005e1,nc,000,0132,0000052,42294,547,132,0,214,0,201,0,7862,2636,1233,802,705,2424,62,26328,10572,3764,2645,3254,5711,382,7557,3699,724,507,897,1679,51,42294,289,293,1430,2717,1643,842,1299,1558,2459,2683,15479,7106,4496,42294,35136,456,3645,11828,8036,6916,2985,1270,7158,522,1413,1643,1770,1227,500,83,157100,158500,150000,42294,35136,773,1635,3469,6118,8313,5158,6311,3359,7158,939,2007,647,1426,678,425,641,395,60271,64790,34861,42294,35136,10127,11570,6666,6649,124,7158,1249,1297,1663,2578,371,42294,35136,1457,0,0,1457,4296,95,264,3937,6118,119,1972,4027,8313,1723,3721,2869,14828,10453,3325,1050,124,7158,1842,372,309,1161,1380,848,162,370,1426,1290,136,0,678,678,0,0,1461,1461,0,0,371,42294,35136,1740,8364,24746,286,7158,714,2232,3946,266,1876,1917,1629,82567,1126,1232,1992,3640,4115,5594,7753,9681,6569,5951,20292,8023,4607,1992,878,82567,42294,3299,372,309,2618,5676,943,426,4307,7544,1409,2108,4027,8991,2401,3721,2869,16289,11914,3325,1050,495,40273,10639,1095,462,9082,10277,460,3784,6033,6902,2337,3677,888,6058,3937,1253,868,3669,3554,61,54,736,1992,42294,547,346,201,0,7862,4671,3129,62,26328,16981,8965,382,7557,4930,2576,51
ACSSF,2005e1,nc,000,0132,0000053,28768,370,107,43,84,31,105,0,2751,1492,458,169,249,338,45,16336,7882,2852,1737,703,3162,0,9311,5511,939,1099,568,1106,88,28768,44,565,2422,3638,2073,1028,1405,2366,2425,2533,6587,2000,1682,28768,19245,388,10243,3968,2129,1337,969,211,9523,824,5710,1563,668,209,344,205,93000,96700,85800,28768,19245,338,1535,1851,2999,6130,2386,2656,1350,9523,495,2746,887,1535,1916,1179,433,332,53832,61183,41733,28768,19245,11562,3661,1353,2618,51,9523,3860,1993,1538,2050,82,28768,19245,1434,67,40,1327,2239,60,368,1811,2999,335,1390,1274,6130,3048,2574,508,6392,4780,1249,363,51,9523,2263,189,1147,927,1783,1300,431,52,1535,1424,111,0,1916,1845,71,0,1944,1944,0,0,82,28768,19245,2138,10622,6194,291,9523,2242,4819,2418,44,1272,1301,1210,57143,257,1040,3087,5169,4462,5204,6367,8413,5365,3461,9673,2289,1682,674,725,57143,28768,3697,256,1187,2254,4022,1360,799,1863,4534,1759,1501,1274,8046,4893,2645,508,8336,6724,1249,363,133,28375,11050,115,755,10180,5848,340,1844,3664,4138,1393,2539,206,4019,3395,500,124,2410,2358,52,0,236,674,28768,370,234,136,0,2751,2119,587,45,16336,12471,3865,0,9311,7549,1674,88
ACSSF,2005e1,nc,000,0132,0000054,14648,0,0,0,0,0,0,0,1863,630,429,418,40,346,0,8283,3751,1379,976,799,1378,0,4502,2153,521,271,234,1323,0,14648,0,205,991,1855,1032,492,917,529,1047,1566,4032,1152,830,14648,9906,472,2873,3350,1594,968,430,219,4742,450,2099,1016,575,384,119,99,118800,126100,93400,14648,9906,366,582,1409,1550,2272,1881,1282,564,4742,279,1883,736,568,568,175,102,431,49576,63409,26532,14648,9906,4170,3158,1287,1291,0,4742,951,931,1112,1748,0,14648,9906,612,0,0,612,1745,0,304,1441,1550,115,1054,381,2272,991,1001,280,3727,2486,952,289,0,4742,1623,168,338,1117,1275,930,345,0,568,568,0,0,568,568,0,0,708,708,0,0,0,14648,9906,1048,3531,5198,129,4742,1500,1571,1671,0,1434,1555,1169,27861,62,902,1306,2722,2595,4131,4154,1748,1572,1709,4268,1301,830,561,645,27861,14648,2235,168,338,1729,3020,930,649,1441,2118,683,1054,381,2840,1559,1001,280,4435,3194,952,289,0,13213,4928,425,448,4055,4929,780,2574,1575,1409,880,529,0,1071,944,127,0,315,315,0,0,0,561,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
ACSSF,2005e1,nc,000,0132,0000055,49128,633,309,64,77,96,42,45,4576,1962,547,877,674,317,199,30317,14747,4849,3201,1805,5402,313,13602,7809,876,1427,741,2707,42,49128,145,719,4205,4584,3045,2005,3267,2681,2945,3271,12831,5783,3647,49128,34471,476,8470,10237,6129,4842,3138,1179,14657,447,4970,3858,2210,1456,1219,497,134900,139600,122600,49128,34471,1228,2951,3443,4573,8817,5325,4355,3779,14657,743,3901,2224,2681,2230,1150,1027,701,55756,63246,37905,49128,34471,13624,9339,4892,6215,401,14657,3440,2981,1920,6118,198,49128,34471,2501,0,0,2501,4720,114,1154,3452,4573,363,1767,2443,8817,3246,4107,1464,13459,10174,2978,307,401,14657,3463,1128,872,1463,3207,2487,566,154,2681,2256,425,0,2230,2181,49,0,2878,2878,0,0,198,49128,34471,4594,12888,16604,385,14657,2247,5851,6070,489,1426,1465,1335,93221,145,1514,4958,6260,7346,9441,12487,10648,7750,5364,15019,6206,4006,2077,729,93221,49128,5964,1128,872,3964,7927,2601,1720,3606,7254,2619,2192,2443,11047,5427,4156,1464,16337,13052,2978,307,599,44093,16796,170,732,15894,10888,901,4310,5677,6641,1653,4134,854,5134,3989,765,380,2056,1969,87,0,501,2077,49128,633,450,138,45,4576,3386,991,199,30317,22797,7207,313,13602,10112,3448,42
ACSSF,2005e1,nc,000,0132,0000056,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,10643,48,177,647,567,738,663,1033,553,885,1058,2191,789,1294,10643,7722,375,2842,1632,948,915,863,147,2921,491,827,534,598,337,102,32,115400,118500,108800,10643,7722,267,884,584,1361,1647,667,1393,919,2921,187,836,402,530,372,314,162,118,51433,55059,37915,10643,7722,3498,1999,932,1233,60,2921,724,508,777,912,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,10643,7722,1558,3188,2910,66,2921,706,959,1208,48,1242,1190,1342,26890,48,1035,922,1591,4559,3029,4246,2375,1811,1395,3101,1011,1294,473,645,26890,10643,1536,305,230,1001,1564,327,342,895,1891,678,731,482,2019,820,1098,101,3573,2807,566,200,60,16247,8073,200,242,7631,3759,321,1610,1828,2257,1239,739,279,592,387,205,0,411,411,0,0,682,473,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
ACSSF,2005e1,nc,000,0132,0000057,23997,384,0,0,40,201,98,45,3249,820,643,495,297,994,0,15925,5468,2938,2199,2098,3222,0,4439,2304,462,419,219,936,99,23997,47,420,1036,1662,677,622,1502,1055,1389,1350,8544,3378,2315,23997,19175,244,6000,5226,3742,2483,1129,351,4822,564,1752,906,676,409,348,167,129500,133900,104300,23997,19175,91,1467,1416,4331,5071,3086,1992,1721,4822,730,1005,638,674,962,116,325,372,55564,59790,35263,23997,19175,7586,6170,3273,2146,0,4822,1286,813,477,2102,144,23997,19175,1051,0,0,1051,1923,127,197,1599,4331,617,880,2834,5071,1010,2717,1344,6799,3883,2525,391,0,4822,1370,127,530,713,859,581,145,133,674,674,0,0,962,760,202,0,813,813,0,0,144,23997,19175,3302,7815,8058,0,4822,1550,1926,1306,40,1298,1361,983,39388,217,1065,1505,2464,2073,2284,4534,2927,3714,2286,9597,3686,2488,548,863,39388,23997,2421,127,530,1764,2782,708,342,1732,5005,1291,880,2834,6033,1770,2919,1344,7612,4696,2525,391,144,15391,6012,366,556,5090,4235,331,1389,2515,2265,785,1126,354,1021,956,65,0,1014,978,36,0,296,548,23997,384,40,299,45,3249,1958,1291,0,15925,10605,5320,0,4439,3185,1155,99
ACSSF,2005e1,nc,000,0132,0000058,74723,2194,306,215,90,109,1329,145,13197,5906,3061,1779,954,1497,0,47626,23650,8606,5687,2757,6837,89,11706,6670,776,864,743,2526,127,74723,146,825,1596,3947,4088,2404,2079,3651,3526,4974,25736,11847,9904,74723,61630,483,6110,14942,14174,14293,8290,3338,13093,923,1243,2727,3214,2388,1965,633,177200,178900,171400,74723,61630,1593,2027,4050,9110,12644,10689,13730,7787,13093,664,2353,1732,1965,2621,1177,1556,1025,72329,78054,49037,74723,61630,19006,20211,10355,12012,46,13093,2868,2856,1353,5701,315,74723,61630,2675,0,0,2675,4949,305,406,4238,9110,1254,3482,4374,12644,3423,6917,2304,32206,21462,9114,1630,46,13093,1617,253,269,1095,2817,1636,791,390,1965,1820,99,46,2621,2621,0,0,3758,3758,0,0,315,74723,61630,5753,23289,32285,303,13093,2010,3412,7153,518,1557,1549,1593,138981,820,1563,2184,4537,6666,8716,15933,14984,12541,10108,34653,12406,10915,2955,901,138981,74723,4292,253,269,3770,7766,1941,1197,4628,11075,3074,3581,4420,15265,6044,6917,2304,35964,25220,9114,1630,361,64258,17332,586,682,16064,17331,300,5892,11139,9696,2646,5852,1198,8658,7035,1427,196,6420,6067,353,0,1866,2955,74723,2194,611,1438,145,13197,10746,2451,0,47626,37943,9594,89,11706,8310,3269,127
ACSSF,2005e1,nc,000,0132,0000059,23982,782,292,0,239,0,251,0,3130,1425,322,560,340,483,0,13388,5408,1602,1657,1397,3012,312,6682,3495,726,519,311,1577,54,23982,51,342,1806,1690,1246,1043,1001,1503,2302,1550,6092,2499,2857,23982,17361,512,3039,2819,3454,3561,2531,1445,6621,863,1501,1058,1519,556,379,745,168900,182000,144800,23982,17361,699,1600,1110,3363,3396,2439,3484,1270,6621,770,1802,1023,690,783,648,392,513,55247,62529,32691,23982,17361,3906,4833,2447,6060,115,6621,1199,943,964,3264,251,23982,17361,1722,0,0,1722,1572,53,99,1420,3363,323,1286,1754,3396,1298,1632,466,7193,4552,1560,1081,115,6621,1472,45,545,882,1872,1370,456,46,690,643,47,0,783,783,0,0,1553,1553,0,0,251,23982,17361,2422,5705,8748,486,6621,1546,1682,2812,581,1461,1511,1298,44124,291,1010,2860,2207,2526,4064,4642,4071,4769,2788,7973,2895,2857,1171,791,44124,23982,3194,45,545,2604,3444,1423,555,1466,4053,966,1333,1754,4179,2081,1632,466,8746,6105,1560,1081,366,20142,7960,175,594,7191,5136,185,2413,2538,2936,1123,1444,369,2023,1502,270,251,682,682,0,0,234,1171,23982,782,531,251,0,3130,2307,823,0,13388,8667,4409,312,6682,4740,1888,54
